时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 10:32:21.159,COM6,-0.015,0.257,0.979,-1.77,0.671,-0.793,13.491,2.439,-153.715,-1236,5286,10680,37.2,,,,,,,,,,,,0.22327,0.04727,-0.10953,-0.96738
 10:32:21.299,COM6,-0.016,0.257,0.979,-1.526,0.671,-0.793,13.409,2.417,-153.781,-1231,5350,10719,37.16,,,,,,,,,,,,0.22278,0.04691,-0.10892,-0.96759
 10:32:21.387,COM6,-0.016,0.257,0.979,-1.404,0.732,-0.732,13.326,2.417,-153.836,-1234,5274,10694,37.21,,,,,,,,,,,,0.22235,0.04669,-0.10825,-0.96777
 10:32:21.475,COM6,-0.016,0.256,0.979,-0.916,0.793,-0.732,13.293,2.422,-153.896,-1232,5466,10690,37.2,,,,,,,,,,,,0.22186,0.0466,-0.108,-0.9679
 10:32:21.576,COM6,-0.016,0.257,0.98,-0.61,0.793,-0.732,13.304,2.422,-153.951,-1230,5505,10640,37.17,,,,,,,,,,,,0.22134,0.0466,-0.10812,-0.96802
 10:32:21.657,COM6,-0.016,0.255,0.977,-0.427,0.732,-0.793,13.332,2.417,-154.006,-1241,5436,10688,37.19,,,,,,,,,,,,0.22086,0.04654,-0.10837,-0.96811
 10:32:21.787,COM6,-0.016,0.257,0.979,-0.366,0.732,-0.854,13.37,2.417,-154.067,-1236,5472,10657,37.19,,,,,,,,,,,,0.22037,0.04654,-0.10873,-0.96817
 10:32:21.869,COM6,-0.016,0.253,0.981,0.244,0.488,-0.793,13.464,2.411,-154.133,-1225,5338,10666,37.2,,,,,,,,,,,,0.21979,0.0466,-0.10956,-0.9682
 10:32:21.982,COM6,-0.014,0.255,0.98,-0.916,0.977,-0.732,13.53,2.417,-154.188,-1223,5215,10647,37.16,,,,,,,,,,,,0.2193,0.04672,-0.11011,-0.96823
 10:32:22.068,COM6,-0.017,0.267,0.977,-0.671,0.854,-0.854,13.596,2.406,-154.243,-1217,5159,10651,37.19,,,,,,,,,,,,0.21878,0.04672,-0.11069,-0.96829
 10:32:22.183,COM6,-0.015,0.262,0.977,-1.16,0.671,-0.916,13.546,2.411,-154.314,-1237,5142,10671,37.2,,,,,,,,,,,,0.2182,0.04663,-0.11032,-0.96848
 10:32:22.268,COM6,-0.017,0.261,0.977,-0.488,0.916,-0.793,13.541,2.411,-154.38,-1239,5170,10685,37.2,,,,,,,,,,,,0.21765,0.04651,-0.11029,-0.9686
 10:32:22.401,COM6,-0.016,0.261,0.978,-0.366,0.916,-0.732,13.563,2.433,-154.435,-1246,5195,10720,37.17,,,,,,,,,,,,0.21713,0.04669,-0.11047,-0.96869
 10:32:22.476,COM6,-0.016,0.264,0.976,-0.916,0.793,-0.793,13.585,2.439,-154.501,-1243,5226,10702,37.17,,,,,,,,,,,,0.21661,0.04672,-0.11066,-0.96878
 10:32:22.576,COM6,-0.017,0.259,0.978,-0.916,0.854,-0.854,13.557,2.455,-154.556,-1233,5354,10675,37.23,,,,,,,,,,,,0.21613,0.04672,-0.11044,-0.96893
 10:32:22.658,COM6,-0.017,0.261,0.977,-1.099,0.671,-0.671,13.541,2.455,-154.611,-1238,5171,10726,37.19,,,,,,,,,,,,0.21567,0.04669,-0.11032,-0.96906
 10:32:22.773,COM6,-0.015,0.262,0.977,-1.892,0.732,-0.793,13.508,2.45,-154.671,-1240,5192,10690,37.2,,,,,,,,,,,,0.21518,0.04651,-0.11005,-0.96918
 10:32:22.866,COM6,-0.015,0.258,0.977,-1.465,0.793,-0.732,13.453,2.439,-154.737,-1215,5177,10705,37.17,,,,,,,,,,,,0.21466,0.04623,-0.10965,-0.96936
 10:32:22.954,COM6,-0.017,0.261,0.977,-0.366,1.099,-0.549,13.458,2.472,-154.775,-1253,5220,10711,37.16,,,,,,,,,,,,0.21426,0.04648,-0.10962,-0.96945
 10:32:23.068,COM6,-0.017,0.26,0.977,-0.671,0.671,-0.732,13.48,2.483,-154.819,-1232,5175,10719,37.17,,,,,,,,,,,,0.21387,0.04657,-0.10983,-0.96948
 10:32:23.154,COM6,-0.014,0.261,0.977,-0.244,0.427,-0.793,13.497,2.466,-154.891,-1235,5248,10724,37.14,,,,,,,,,,,,0.21332,0.04639,-0.11002,-0.9696
 10:32:23.266,COM6,-0.016,0.264,0.976,-0.305,0.183,-0.854,13.568,2.428,-154.968,-1229,5157,10698,37.16,,,,,,,,,,,,0.21268,0.04614,-0.11072,-0.9697
 10:32:23.389,COM6,-0.016,0.261,0.978,-0.916,0.854,-0.916,13.596,2.411,-155.017,-1242,5194,10721,37.2,,,,,,,,,,,,0.21222,0.04602,-0.11099,-0.96976
 10:32:23.527,COM6,-0.015,0.26,0.979,-1.221,0.732,-0.854,13.623,2.417,-155.078,-1241,5201,10750,37.17,,,,,,,,,,,,0.2117,0.04608,-0.11127,-0.96982
 10:32:23.561,COM6,-0.014,0.259,0.978,-1.221,0.732,-0.916,13.607,2.406,-155.143,-1216,5189,10754,37.16,,,,,,,,,,,,0.21115,0.04587,-0.11118,-0.96997
 10:32:23.716,COM6,-0.015,0.262,0.978,-1.221,0.671,-0.854,13.552,2.395,-155.215,-1231,5163,10721,37.18,,,,,,,,,,,,0.2106,0.04559,-0.11078,-0.97015
 10:32:23.797,COM6,-0.016,0.261,0.977,-1.038,1.099,-0.793,13.535,2.411,-155.275,-1243,5148,10699,37.18,,,,,,,,,,,,0.21011,0.04565,-0.1106,-0.97028
 10:32:23.864,COM6,-0.017,0.261,0.977,-0.61,0.854,-0.793,13.519,2.433,-155.325,-1235,5255,10712,37.16,,,,,,,,,,,,0.20966,0.04575,-0.11044,-0.9704
 10:32:24.008,COM6,-0.016,0.259,0.977,-0.732,0.671,-0.793,13.513,2.439,-155.385,-1235,5291,10713,37.16,,,,,,,,,,,,0.20917,0.04572,-0.11041,-0.97049
 10:32:24.100,COM6,-0.015,0.26,0.978,-1.099,0.61,-0.854,13.502,2.422,-155.446,-1228,5352,10695,37.18,,,,,,,,,,,,0.20865,0.04553,-0.11038,-0.97061
 10:32:24.198,COM6,-0.015,0.26,0.978,-0.671,0.61,-0.916,13.497,2.411,-155.511,-1220,5190,10734,37.14,,,,,,,,,,,,0.2081,0.04532,-0.11038,-0.97076
 10:32:24.307,COM6,-0.016,0.266,0.976,-1.282,0.916,-0.732,13.491,2.406,-155.572,-1238,5169,10693,37.2,,,,,,,,,,,,0.20761,0.04526,-0.11038,-0.97086
 10:32:24.409,COM6,-0.015,0.269,0.974,-1.648,0.61,-0.793,13.425,2.411,-155.627,-1242,5182,10719,37.15,,,,,,,,,,,,0.20715,0.0451,-0.10983,-0.97104
 10:32:24.519,COM6,-0.013,0.252,0.982,-0.916,0.183,-0.916,13.304,2.379,-155.704,-1224,5162,10755,37.16,,,,,,,,,,,,0.20657,0.04456,-0.10889,-0.97128
 10:32:24.568,COM6,-0.014,0.256,0.981,-3.845,1.038,-0.854,13.156,2.351,-155.775,-1223,5461,10735,37.2,,,,,,,,,,,,0.20605,0.04398,-0.10773,-0.97156
 10:32:24.698,COM6,-0.015,0.256,0.98,-2.136,0.916,-0.854,12.975,2.379,-155.836,-1218,5451,10770,37.17,,,,,,,,,,,,0.2056,0.04382,-0.10617,-0.97183
 10:32:24.789,COM6,-0.016,0.243,0.983,-2.991,0.732,-1.038,12.766,2.395,-155.901,-1232,5574,10737,37.18,,,,,,,,,,,,0.20508,0.04349,-0.10437,-0.97214
 10:32:24.883,COM6,-0.014,0.24,0.985,-2.686,0.549,-0.916,12.59,2.379,-155.978,-1232,5583,10766,37.18,,,,,,,,,,,,0.20453,0.043,-0.10294,-0.97244
 10:32:24.985,COM6,-0.014,0.237,0.985,-2.502,0.916,-0.793,12.409,2.368,-156.044,-1226,5574,10862,37.18,,,,,,,,,,,,0.20404,0.04251,-0.10144,-0.97272
 10:32:25.143,COM6,-0.015,0.242,0.984,-2.563,0.793,-0.793,12.277,2.379,-156.105,-1225,5541,10849,37.16,,,,,,,,,,,,0.20358,0.04233,-0.10031,-0.97293
 10:32:25.175,COM6,-0.016,0.232,0.984,-2.319,0.488,-0.854,12.107,2.368,-156.171,-1224,5538,10840,37.15,,,,,,,,,,,,0.20309,0.04187,-0.09894,-0.97321
 10:32:25.376,COM6,-0.012,0.226,0.987,-2.808,0.366,-0.854,11.915,2.34,-156.237,-1210,5528,10845,37.16,,,,,,,,,,,,0.20264,0.04123,-0.09738,-0.97348
 10:32:25.397,COM6,-0.014,0.228,0.986,-1.526,0.793,-0.732,11.805,2.307,-156.297,-1211,5515,10882,37.16,,,,,,,,,,,,0.20215,0.04074,-0.09653,-0.97369
 10:32:25.453,COM6,-0.014,0.227,0.986,-0.916,0.732,-0.793,11.761,2.307,-156.357,-1213,5514,10825,37.16,,,,,,,,,,,,0.20166,0.04062,-0.09616,-0.97382
 10:32:25.573,COM6,-0.013,0.231,0.984,-0.732,0.671,-0.732,11.777,2.302,-156.412,-1221,5528,10858,37.17,,,,,,,,,,,,0.2012,0.04053,-0.09631,-0.97391
 10:32:25.655,COM6,-0.011,0.221,0.988,0.61,0.61,-0.977,11.838,2.285,-156.484,-1219,5523,10879,37.16,,,,,,,,,,,,0.20059,0.04044,-0.09689,-0.97397
 10:32:25.797,COM6,-0.013,0.234,0.985,-0.488,0.793,-0.671,11.942,2.263,-156.555,-1205,5514,10887,37.16,,,,,,,,,,,,0.19995,0.04037,-0.09784,-0.97403
 10:32:25.853,COM6,-0.013,0.237,0.984,0.793,1.038,-0.732,12.03,2.296,-156.599,-1216,5537,10830,37.12,,,,,,,,,,,,0.19952,0.04074,-0.09854,-0.97403
 10:32:25.992,COM6,-0.014,0.233,0.985,-1.465,0.671,-0.793,12.047,2.302,-156.654,-1212,5528,10837,37.15,,,,,,,,,,,,0.19904,0.0408,-0.09869,-0.97412
 10:32:26.109,COM6,-0.012,0.238,0.983,-0.916,0.854,-0.854,12.047,2.302,-156.72,-1220,5545,10831,37.18,,,,,,,,,,,,0.19849,0.04074,-0.09875,-0.97421
 10:32:26.197,COM6,-0.016,0.238,0.983,-0.977,1.038,-0.671,12.047,2.307,-156.775,-1210,5540,10851,37.13,,,,,,,,,,,,0.198,0.04074,-0.09875,-0.9743
 10:32:26.289,COM6,-0.015,0.235,0.984,-0.854,1.038,-0.793,12.047,2.34,-156.824,-1219,5544,10873,37.16,,,,,,,,,,,,0.19757,0.04099,-0.09866,-0.9744
 10:32:26.390,COM6,-0.016,0.235,0.983,-0.793,0.61,-0.732,12.036,2.34,-156.885,-1218,5542,10793,37.13,,,,,,,,,,,,0.19708,0.04089,-0.09866,-0.97452
 10:32:26.537,COM6,-0.014,0.236,0.984,-0.854,0.549,-0.793,12.036,2.329,-156.951,-1219,5546,10843,37.13,,,,,,,,,,,,0.19653,0.04077,-0.09866,-0.97461
 10:32:26.648,COM6,-0.014,0.234,0.984,-1.221,0.671,-0.793,12.003,2.313,-157.011,-1232,5527,10799,37.15,,,,,,,,,,,,0.19604,0.0405,-0.09842,-0.97476
 10:32:26.677,COM6,-0.015,0.231,0.985,-1.282,0.793,-0.793,11.953,2.313,-157.066,-1222,5519,10887,37.14,,,,,,,,,,,,0.19559,0.04037,-0.09805,-0.97488
 10:32:26.829,COM6,-0.015,0.228,0.986,-0.671,0.916,-0.732,11.942,2.318,-157.115,-1212,5522,10908,37.16,,,,,,,,,,,,0.19516,0.04037,-0.09793,-0.97498
 10:32:26.911,COM6,-0.013,0.236,0.984,-1.099,0.793,-0.793,11.975,2.329,-157.165,-1221,5540,10823,37.17,,,,,,,,,,,,0.1947,0.0405,-0.09821,-0.97504
 10:32:26.987,COM6,-0.016,0.237,0.983,0.732,0.427,-0.854,12.036,2.307,-157.236,-1218,5534,10761,37.14,,,,,,,,,,,,0.19412,0.04031,-0.09879,-0.9751
 10:32:27.095,COM6,-0.014,0.23,0.986,-0.732,1.099,-0.732,12.101,2.313,-157.286,-1221,5541,10819,37.13,,,,,,,,,,,,0.19363,0.04044,-0.09937,-0.97513
 10:32:27.189,COM6,-0.015,0.238,0.984,-0.244,0.793,-0.854,12.2,2.318,-157.346,-1205,5554,10866,37.15,,,,,,,,,,,,0.19312,0.04062,-0.10022,-0.97516
 10:32:27.327,COM6,-0.013,0.238,0.982,-0.488,0.488,-0.916,12.233,2.313,-157.412,-1219,5546,10844,37.16,,,,,,,,,,,,0.1925,0.04056,-0.10056,-0.97522
 10:32:27.384,COM6,-0.014,0.239,0.983,-0.854,0.732,-0.854,12.266,2.296,-157.484,-1207,5557,10804,37.12,,,,,,,,,,,,0.19193,0.04041,-0.10089,-0.97531
 10:32:27.470,COM6,-0.016,0.242,0.982,-1.038,1.099,-0.671,12.261,2.313,-157.538,-1217,5559,10832,37.09,,,,,,,,,,,,0.19147,0.0405,-0.10083,-0.9754
 10:32:27.624,COM6,-0.014,0.242,0.983,-1.404,0.854,-0.732,12.217,2.335,-157.582,-1209,5565,10811,37.14,,,,,,,,,,,,0.19107,0.04056,-0.10043,-0.97552
 10:32:27.680,COM6,-0.013,0.237,0.984,-1.465,0.671,-0.793,12.189,2.329,-157.643,-1219,5554,10821,37.16,,,,,,,,,,,,0.19058,0.04041,-0.10022,-0.97565
 10:32:27.850,COM6,-0.014,0.24,0.983,-1.282,0.549,-0.671,12.134,2.307,-157.709,-1234,5539,10833,37.16,,,,,,,,,,,,0.19006,0.0401,-0.09982,-0.9758
 10:32:27.869,COM6,-0.013,0.239,0.982,-1.526,0.793,-0.854,12.09,2.313,-157.764,-1225,5543,10853,37.15,,,,,,,,,,,,0.18958,0.03998,-0.09949,-0.97595
 10:32:27.950,COM6,-0.015,0.235,0.983,-1.648,0.732,-0.671,12.014,2.307,-157.824,-1223,5541,10856,37.14,,,,,,,,,,,,0.18912,0.03979,-0.09882,-0.9761
 10:32:28.129,COM6,-0.015,0.229,0.985,-1.404,0.488,-0.854,11.931,2.302,-157.879,-1212,5544,10897,37.16,,,,,,,,,,,,0.18869,0.03955,-0.09814,-0.97626
 10:32:28.170,COM6,-0.012,0.233,0.985,-0.366,0.244,-0.977,11.893,2.28,-157.956,-1222,5521,10898,37.16,,,,,,,,,,,,0.18808,0.03922,-0.0979,-0.97644
 10:32:28.314,COM6,-0.014,0.225,0.989,-1.953,0.977,-0.732,11.854,2.263,-158.011,-1219,5532,10888,37.12,,,,,,,,,,,,0.18759,0.03897,-0.0976,-0.97656
 10:32:28.385,COM6,-0.013,0.238,0.985,-1.404,0.854,-0.732,11.838,2.269,-158.071,-1218,5534,10881,37.15,,,,,,,,,,,,0.1871,0.03897,-0.09747,-0.97665
 10:32:28.494,COM6,-0.012,0.233,0.985,-1.587,0.549,-0.916,11.766,2.263,-158.143,-1205,5522,10829,37.11,,,,,,,,,,,,0.18652,0.03873,-0.09689,-0.97684
 10:32:28.603,COM6,-0.014,0.23,0.985,-1.77,0.549,-0.854,11.667,2.247,-158.214,-1217,5519,10870,37.15,,,,,,,,,,,,0.18594,0.03836,-0.09613,-0.97705
 10:32:28.776,COM6,-0.013,0.225,0.986,-1.892,1.16,-0.793,11.558,2.269,-158.275,-1230,5513,10931,37.16,,,,,,,,,,,,0.18546,0.0383,-0.09515,-0.97723
 10:32:28.795,COM6,-0.015,0.222,0.987,-1.282,0.977,-0.732,11.481,2.291,-158.329,-1209,5501,10895,37.18,,,,,,,,,,,,0.185,0.03833,-0.09445,-0.97739
 10:32:28.937,COM6,-0.014,0.223,0.987,-0.854,0.732,-0.854,11.453,2.302,-158.384,-1208,5496,10906,37.15,,,,,,,,,,,,0.18451,0.03836,-0.09427,-0.97751
 10:32:28.983,COM6,-0.012,0.226,0.986,-1.221,0.366,-0.854,11.453,2.269,-158.461,-1219,5500,10851,37.12,,,,,,,,,,,,0.1839,0.03802,-0.0943,-0.97763
 10:32:29.069,COM6,-0.012,0.227,0.986,-1.648,0.61,-0.793,11.393,2.247,-158.533,-1210,5495,10939,37.14,,,,,,,,,,,,0.18335,0.03766,-0.09384,-0.97778
 10:32:29.210,COM6,-0.012,0.221,0.987,-1.648,0.793,-0.671,11.316,2.247,-158.588,-1194,5484,10966,37.14,,,,,,,,,,,,0.18289,0.03748,-0.09326,-0.97794
 10:32:29.409,COM6,-0.014,0.227,0.986,-1.526,0.916,-0.671,11.266,2.252,-158.637,-1211,5468,10944,37.12,,,,,,,,,,,,0.1825,0.03745,-0.0928,-0.97806
 10:32:29.424,COM6,-0.014,0.218,0.988,-2.075,0.122,-0.854,11.157,2.236,-158.698,-1201,5455,10944,37.16,,,,,,,,,,,,0.18198,0.03705,-0.09192,-0.97824
 10:32:29.486,COM6,-0.013,0.221,0.988,-1.038,0.854,-0.977,11.091,2.225,-158.763,-1202,5464,10960,37.16,,,,,,,,,,,,0.18146,0.0368,-0.0914,-0.97839
 10:32:29.575,COM6,-0.014,0.212,0.99,-0.732,0.732,-0.732,11.069,2.219,-158.829,-1214,5466,10963,37.15,,,,,,,,,,,,0.18094,0.03665,-0.09122,-0.97852
 10:32:29.725,COM6,-0.012,0.219,0.988,0,0.732,-0.732,11.151,2.225,-158.884,-1202,5470,10946,37.18,,,,,,,,,,,,0.18045,0.0368,-0.09195,-0.97855
 10:32:29.755,COM6,-0.012,0.22,0.988,-0.793,0.427,-1.038,11.179,2.197,-158.961,-1204,5475,10946,37.13,,,,,,,,,,,,0.17978,0.03653,-0.09225,-0.97864
 10:32:29.864,COM6,-0.011,0.221,0.988,-0.244,0.977,-0.732,11.195,2.186,-159.033,-1198,5479,10921,37.15,,,,,,,,,,,,0.17917,0.03641,-0.09247,-0.97873
 10:32:29.970,COM6,-0.014,0.223,0.988,-0.305,1.282,-0.61,11.255,2.214,-159.077,-1219,5475,10896,37.12,,,,,,,,,,,,0.17877,0.03674,-0.0929,-0.97876
 10:32:30.057,COM6,-0.016,0.225,0.987,1.16,0.916,-0.732,11.343,2.247,-159.12,-1204,5481,10881,37.11,,,,,,,,,,,,0.17831,0.03711,-0.09363,-0.97876
 10:32:30.162,COM6,-0.016,0.224,0.988,-0.366,0.671,-0.732,11.409,2.252,-159.175,-1204,5488,10928,37.13,,,,,,,,,,,,0.17783,0.0372,-0.09421,-0.97879
 10:32:30.268,COM6,-0.016,0.233,0.985,2.136,2.625,-0.244,11.552,2.313,-159.197,-1199,5496,10925,37.16,,,,,,,,,,,,0.17755,0.03793,-0.09534,-0.9787
 10:32:30.375,COM6,-0.027,0.228,0.988,2.747,2.197,-0.549,11.761,2.461,-159.186,-1216,5506,10906,37.15,,,,,,,,,,,,0.17746,0.03952,-0.09689,-0.97849
 10:32:30.463,COM6,-0.06,0.235,0.985,2.869,2.319,-0.61,12.079,2.626,-159.186,-1235,5534,10848,37.14,,,,,,,,,,,,0.17715,0.04141,-0.09933,-0.97824
 10:32:30.579,COM6,-0.105,0.173,1.011,10.254,-0.61,18.311,12.497,2.653,-159.099,-1175,5555,10801,37.11,,,,,,,,,,,,0.1777,0.04236,-0.10284,-0.97772
 10:32:30.674,COM6,-0.018,0.204,0.995,-2.075,-1.404,0.916,13.145,2.642,-159.131,-1068,5592,10726,37.12,,,,,,,,,,,,0.17722,0.04327,-0.1084,-0.97717
 10:32:30.779,COM6,-0.017,0.257,0.977,-1.953,-0.305,-1.221,13.2,2.571,-159.214,-1212,5427,10693,37.14,,,,,,,,,,,,0.17657,0.04266,-0.10898,-0.97726
 10:32:30.863,COM6,-0.014,0.26,0.977,-2.686,-0.793,-1.221,13.041,2.45,-159.335,-1248,5488,10658,37.12,,,,,,,,,,,,0.17572,0.04129,-0.10788,-0.9776
 10:32:30.977,COM6,-0.016,0.252,0.979,-3.418,-0.183,-1.099,12.821,2.34,-159.456,-1238,5581,10734,37.14,,,,,,,,,,,,0.1749,0.03989,-0.10623,-0.97797
 10:32:31.065,COM6,-0.033,0.24,0.982,-2.319,1.343,-0.977,12.596,2.329,-159.527,-1235,5576,10790,37.12,,,,,,,,,,,,0.17435,0.03937,-0.10437,-0.9783
 10:32:31.166,COM6,0,0.229,0.987,2.991,-0.732,0.183,12.53,2.362,-159.598,-1233,5583,10750,37.13,,,,,,,,,,,,0.17374,0.03946,-0.10376,-0.97845
 10:32:31.277,COM6,-0.015,0.21,0.993,-2.38,0.854,-1.404,12.398,2.357,-159.653,-1232,5563,10794,37.14,,,,,,,,,,,,0.17331,0.03922,-0.10266,-0.97867
 10:32:31.357,COM6,-0.016,0.236,0.983,-1.831,0.732,-0.854,12.299,2.351,-159.725,-1236,5549,10815,37.11,,,,,,,,,,,,0.17276,0.03894,-0.10184,-0.97885
 10:32:31.475,COM6,-0.015,0.237,0.985,-1.038,0.793,-0.793,12.255,2.351,-159.785,-1231,5556,10830,37.1,,,,,,,,,,,,0.17224,0.03882,-0.1015,-0.979
 10:32:31.557,COM6,-0.014,0.237,0.983,-0.122,0.61,-0.671,12.272,2.351,-159.84,-1226,5552,10865,37.1,,,,,,,,,,,,0.17178,0.03879,-0.10165,-0.97906
 10:32:31.714,COM6,-0.009,0.25,0.98,0.671,0.854,-1.099,12.371,2.335,-159.901,-1220,5558,10816,37.11,,,,,,,,,,,,0.17126,0.03876,-0.10254,-0.97906
 10:32:31.847,COM6,-0.014,0.236,0.985,0.671,0.977,-0.549,12.469,2.351,-159.955,-1220,5576,10815,37.16,,,,,,,,,,,,0.17075,0.03897,-0.10339,-0.97906
 10:32:31.880,COM6,-0.016,0.251,0.979,0.183,1.099,-0.732,12.651,2.362,-159.994,-1223,5582,10851,37.19,,,,,,,,,,,,0.17032,0.03934,-0.10492,-0.97894
 10:32:31.989,COM6,-0.014,0.243,0.982,-0.122,0.61,-0.793,12.684,2.379,-160.049,-1241,5590,10829,37.12,,,,,,,,,,,,0.16983,0.03943,-0.10519,-0.979
 10:32:32.074,COM6,-0.015,0.248,0.981,-0.977,0.488,-0.854,12.706,2.362,-160.12,-1239,5590,10791,37.11,,,,,,,,,,,,0.16925,0.03928,-0.10544,-0.9791
 10:32:32.205,COM6,-0.013,0.249,0.98,-1.099,0.61,-0.793,12.711,2.351,-160.197,-1229,5588,10796,37.13,,,,,,,,,,,,0.16861,0.03912,-0.10553,-0.97919
 10:32:32.288,COM6,-0.018,0.252,0.981,-2.197,1.221,-0.549,12.645,2.357,-160.252,-1235,5582,10752,37.11,,,,,,,,,,,,0.16812,0.03903,-0.10498,-0.97934
 10:32:32.434,COM6,-0.016,0.242,0.983,-0.977,1.16,-0.732,12.574,2.406,-160.269,-1236,5572,10741,37.13,,,,,,,,,,,,0.16794,0.03931,-0.10428,-0.97943
 10:32:32.468,COM6,-0.016,0.247,0.98,-0.183,0.793,-0.732,12.596,2.417,-160.318,-1248,5561,10825,37.11,,,,,,,,,,,,0.16751,0.0394,-0.10449,-0.97946
 10:32:32.552,COM6,-0.014,0.24,0.983,-1.099,0.244,-0.916,12.568,2.401,-160.384,-1233,5572,10812,37.08,,,,,,,,,,,,0.16696,0.03915,-0.10431,-0.97958
 10:32:32.662,COM6,-0.016,0.247,0.981,-0.488,0.854,-0.854,12.585,2.379,-160.45,-1237,5570,10805,37.12,,,,,,,,,,,,0.16641,0.03894,-0.10449,-0.97968
 10:32:32.803,COM6,-0.015,0.242,0.984,-0.854,0.671,-0.793,12.59,2.39,-160.51,-1237,5591,10850,37.1,,,,,,,,,,,,0.16589,0.03897,-0.10455,-0.97977
 10:32:32.880,COM6,-0.014,0.239,0.984,-0.244,0.671,-0.916,12.629,2.379,-160.576,-1232,5576,10778,37.1,,,,,,,,,,,,0.16534,0.03891,-0.10489,-0.97983
 10:32:32.971,COM6,-0.014,0.251,0.98,0.305,0.488,-0.732,12.783,2.368,-160.653,-1230,5587,10760,37.08,,,,,,,,,,,,0.16467,0.03894,-0.10626,-0.9798
 10:32:33.063,COM6,-0.015,0.247,0.982,-0.183,0.977,-0.793,12.827,2.368,-160.708,-1229,5577,10766,37.09,,,,,,,,,,,,0.16415,0.03897,-0.10666,-0.97983
 10:32:33.179,COM6,-0.015,0.255,0.98,-1.038,0.61,-0.916,12.876,2.373,-160.774,-1229,5580,10792,37.1,,,,,,,,,,,,0.16354,0.039,-0.10709,-0.97989
 10:32:33.267,COM6,-0.018,0.242,0.982,-0.61,0.732,-0.916,12.832,2.368,-160.845,-1235,5568,10798,37.14,,,,,,,,,,,,0.16299,0.03882,-0.10678,-0.98001
 10:32:33.403,COM6,-0.016,0.245,0.982,-1.831,0.854,-0.854,12.799,2.379,-160.895,-1228,5575,10766,37.11,,,,,,,,,,,,0.16254,0.03882,-0.10648,-0.98013
 10:32:33.469,COM6,-0.017,0.245,0.981,-1.648,0.916,-0.854,12.733,2.384,-160.955,-1232,5594,10703,37.08,,,,,,,,,,,,0.16208,0.03873,-0.1059,-0.98026
 10:32:33.599,COM6,-0.015,0.245,0.981,-1.892,0.793,-0.854,12.656,2.395,-161.01,-1226,5567,10781,37.11,,,,,,,,,,,,0.16159,0.03867,-0.10529,-0.98041
 10:32:33.657,COM6,-0.016,0.245,0.981,-1.343,0.854,-0.854,12.618,2.395,-161.071,-1241,5576,10773,37.15,,,,,,,,,,,,0.1611,0.03857,-0.10495,-0.98053
 10:32:33.822,COM6,-0.015,0.246,0.981,-0.732,0.61,-0.793,12.623,2.395,-161.131,-1250,5581,10801,37.08,,,,,,,,,,,,0.16055,0.03854,-0.10501,-0.98062
 10:32:33.892,COM6,-0.014,0.244,0.981,-1.343,0.61,-0.793,12.59,2.384,-161.191,-1242,5588,10811,37.14,,,,,,,,,,,,0.16006,0.03833,-0.1048,-0.98074
 10:32:34.008,COM6,-0.016,0.243,0.982,-1.16,0.61,-0.793,12.563,2.373,-161.257,-1234,5577,10771,37.16,,,,,,,,,,,,0.15955,0.03812,-0.10458,-0.98083
 10:32:34.070,COM6,-0.017,0.232,0.987,-0.305,0.854,-0.977,12.541,2.373,-161.318,-1233,5576,10791,37.13,,,,,,,,,,,,0.159,0.03806,-0.1044,-0.98096
 10:32:34.175,COM6,-0.014,0.24,0.985,-1.831,0.732,-0.916,12.557,2.373,-161.384,-1242,5570,10741,37.1,,,,,,,,,,,,0.15848,0.03799,-0.10455,-0.98102
 10:32:34.256,COM6,-0.016,0.243,0.983,-0.671,0.977,-0.793,12.53,2.379,-161.444,-1217,5578,10825,37.07,,,,,,,,,,,,0.15793,0.03796,-0.10434,-0.98114
 10:32:34.372,COM6,-0.016,0.243,0.984,-1.099,0.732,-0.854,12.508,2.395,-161.51,-1227,5571,10813,37.12,,,,,,,,,,,,0.15738,0.03799,-0.10419,-0.98123
 10:32:34.481,COM6,-0.016,0.242,0.983,-1.16,0.854,-0.793,12.469,2.39,-161.57,-1228,5568,10824,37.15,,,,,,,,,,,,0.15689,0.03787,-0.10388,-0.98135
 10:32:34.586,COM6,-0.016,0.243,0.985,-1.77,0.793,-0.732,12.426,2.401,-161.631,-1198,5555,10783,37.11,,,,,,,,,,,,0.15634,0.03784,-0.10349,-0.98148
 10:32:34.720,COM6,-0.018,0.239,0.983,-2.197,0.854,-0.793,12.31,2.406,-161.691,-1233,5561,10777,37.11,,,,,,,,,,,,0.15585,0.03769,-0.10251,-0.98166
 10:32:34.893,COM6,-0.016,0.244,0.981,-1.587,0.61,-0.854,12.189,2.411,-161.757,-1237,5551,10821,37.1,,,,,,,,,,,,0.15536,0.03751,-0.1015,-0.98187
 10:32:34.961,COM6,-0.016,0.233,0.984,-2.441,0.488,-0.793,12.057,2.401,-161.818,-1239,5534,10853,37.12,,,,,,,,,,,,0.15488,0.03717,-0.10037,-0.98206
